Battery_Cycle_No,Location,Battery_Status,Battery_Level,Battery_Type,u_id,DateTime,full_name,Latitude,Langitude,User_Type
1,CDOT,2,26,bat2,2215,,user002215,41.903506799999995,-87.6671648,2
1,SFU,2,57,bat3,2216,,user002216,49.275361,-122.91256000000001,1
1,SFU,2,36,bat1,2217,,user002217,49.275361,-122.91256000000001,3
1,SFU,2,48,bat1,2218,,user002218,49.275361,-122.91256000000001,3
1,SFU,2,45,bat3,2219,,user002219,49.275361,-122.91256000000001,3
1,CDOT,2,42,bat3,2220,,user002220,41.903506799999995,-87.6671648,1
1,SFU,2,29,bat1,2221,,user002221,49.275361,-122.91256000000001,2
1,SFU,2,48,bat3,2222,,user002222,49.275361,-122.91256000000001,3
1,SFU,2,20,bat3,2223,,user002223,49.275361,-122.91256000000001,1
1,CDOT,2,36,bat3,2224,,user002224,41.903506799999995,-87.6671648,2
1,CDOT,2,41,bat3,2225,,user002225,41.903506799999995,-87.6671648,3
1,CDOT,2,48,bat2,2226,,user002226,41.903506799999995,-87.6671648,2
1,SFU,2,40,bat1,2227,,user002227,49.275361,-122.91256000000001,2
1,SFU,2,21,bat2,2228,,user002228,49.275361,-122.91256000000001,3
1,CDOT,2,43,bat3,2229,,user002229,41.903506799999995,-87.6671648,1
1,CDOT,2,28,bat2,2230,,user002230,41.903506799999995,-87.6671648,3
1,CDOT,2,33,bat1,2231,,user002231,41.903506799999995,-87.6671648,1
1,SFU,2,36,bat2,2232,,user002232,49.275361,-122.91256000000001,2
1,SFU,2,36,bat3,2233,,user002233,49.275361,-122.91256000000001,2
1,CDOT,2,57,bat3,2234,,user002234,41.903506799999995,-87.6671648,1
1,SFU,2,38,bat3,2235,,user002235,49.275361,-122.91256000000001,2
1,SFU,2,51,bat1,2236,,user002236,49.275361,-122.91256000000001,3
1,CDOT,2,26,bat2,2237,,user002237,41.903506799999995,-87.6671648,1
1,SFU,2,30,bat2,2238,,user002238,49.275361,-122.91256000000001,3
1,CDOT,2,58,bat2,2239,,user002239,41.903506799999995,-87.6671648,3
1,SFU,2,24,bat3,2240,,user002240,49.275361,-122.91256000000001,1
1,SFU,2,29,bat3,2241,,user002241,49.275361,-122.91256000000001,2
1,CDOT,2,27,bat3,2242,,user002242,41.903506799999995,-87.6671648,1
1,CDOT,2,33,bat3,2243,,user002243,41.903506799999995,-87.6671648,1
1,CDOT,2,35,bat2,2244,,user002244,41.903506799999995,-87.6671648,3
1,CDOT,2,56,bat2,2245,,user002245,41.903506799999995,-87.6671648,2
1,CDOT,2,40,bat2,2246,,user002246,41.903506799999995,-87.6671648,2
1,CDOT,2,34,bat2,2247,,user002247,41.903506799999995,-87.6671648,3
1,CDOT,2,50,bat1,2248,,user002248,41.903506799999995,-87.6671648,1
1,SFU,2,47,bat1,2249,,user002249,49.275361,-122.91256000000001,1
1,CDOT,2,26,bat2,2250,,user002250,41.903506799999995,-87.6671648,1
1,SFU,2,21,bat1,2251,,user002251,49.275361,-122.91256000000001,1
1,CDOT,2,48,bat2,2252,,user002252,41.903506799999995,-87.6671648,1
1,SFU,2,47,bat2,2253,,user002253,49.275361,-122.91256000000001,3
1,CDOT,2,30,bat1,2254,,user002254,41.903506799999995,-87.6671648,2
1,CDOT,2,47,bat2,2255,,user002255,41.903506799999995,-87.6671648,3
1,CDOT,2,29,bat1,2256,,user002256,41.903506799999995,-87.6671648,2
1,SFU,2,41,bat3,2257,,user002257,49.275361,-122.91256000000001,1
1,SFU,2,52,bat1,2258,,user002258,49.275361,-122.91256000000001,2
1,CDOT,2,56,bat3,2259,,user002259,41.903506799999995,-87.6671648,1
1,CDOT,2,50,bat1,2260,,user002260,41.903506799999995,-87.6671648,3
1,SFU,2,35,bat3,2261,,user002261,49.275361,-122.91256000000001,1
1,SFU,2,26,bat2,2262,,user002262,49.275361,-122.91256000000001,3
1,SFU,2,29,bat1,2263,,user002263,49.275361,-122.91256000000001,3
1,SFU,2,45,bat2,2264,,user002264,49.275361,-122.91256000000001,1
1,CDOT,2,57,bat1,2265,,user002265,41.903506799999995,-87.6671648,2
1,SFU,2,42,bat1,2266,,user002266,49.275361,-122.91256000000001,2
1,SFU,2,46,bat3,2267,,user002267,49.275361,-122.91256000000001,3
1,SFU,2,54,bat3,2268,,user002268,49.275361,-122.91256000000001,1
1,CDOT,2,24,bat3,2269,,user002269,41.903506799999995,-87.6671648,3
1,CDOT,2,37,bat2,2270,,user002270,41.903506799999995,-87.6671648,1
1,CDOT,2,37,bat3,2271,,user002271,41.903506799999995,-87.6671648,3
1,CDOT,2,45,bat1,2272,,user002272,41.903506799999995,-87.6671648,2
1,CDOT,2,38,bat3,2273,,user002273,41.903506799999995,-87.6671648,3
1,CDOT,2,35,bat1,2274,,user002274,41.903506799999995,-87.6671648,1
1,CDOT,2,26,bat2,2275,,user002275,41.903506799999995,-87.6671648,2
1,SFU,2,46,bat3,2276,,user002276,49.275361,-122.91256000000001,2
1,SFU,2,25,bat1,2277,,user002277,49.275361,-122.91256000000001,1
1,CDOT,2,40,bat3,2278,,user002278,41.903506799999995,-87.6671648,3
1,CDOT,2,42,bat2,2279,,user002279,41.903506799999995,-87.6671648,2
1,CDOT,2,52,bat3,2280,,user002280,41.903506799999995,-87.6671648,2
1,SFU,2,48,bat2,2281,,user002281,49.275361,-122.91256000000001,3
1,SFU,2,43,bat2,2282,,user002282,49.275361,-122.91256000000001,3
1,CDOT,2,27,bat1,2283,,user002283,41.903506799999995,-87.6671648,3
1,SFU,2,24,bat1,2284,,user002284,49.275361,-122.91256000000001,3
1,SFU,2,30,bat1,2285,,user002285,49.275361,-122.91256000000001,2
1,SFU,2,27,bat3,2286,,user002286,49.275361,-122.91256000000001,2
1,CDOT,2,48,bat1,2287,,user002287,41.903506799999995,-87.6671648,1
1,CDOT,2,20,bat2,2288,,user002288,41.903506799999995,-87.6671648,2
1,CDOT,2,42,bat3,2289,,user002289,41.903506799999995,-87.6671648,3
1,CDOT,2,49,bat2,2290,,user002290,41.903506799999995,-87.6671648,2
1,CDOT,2,58,bat1,2291,,user002291,41.903506799999995,-87.6671648,1
1,CDOT,2,33,bat1,2292,,user002292,41.903506799999995,-87.6671648,2
1,CDOT,2,31,bat3,2293,,user002293,41.903506799999995,-87.6671648,1
1,CDOT,2,25,bat2,2294,,user002294,41.903506799999995,-87.6671648,3
1,SFU,2,33,bat2,2295,,user002295,49.275361,-122.91256000000001,3
1,CDOT,2,29,bat2,2296,,user002296,41.903506799999995,-87.6671648,1
1,SFU,2,46,bat1,2297,,user002297,49.275361,-122.91256000000001,2
1,SFU,2,37,bat3,2298,,user002298,49.275361,-122.91256000000001,2
1,SFU,2,40,bat1,2299,,user002299,49.275361,-122.91256000000001,3
1,CDOT,2,54,bat1,2300,,user002300,41.903506799999995,-87.6671648,1
1,CDOT,2,40,bat1,2301,,user002301,41.903506799999995,-87.6671648,3
1,CDOT,2,31,bat1,2302,,user002302,41.903506799999995,-87.6671648,1
1,SFU,2,48,bat2,2303,,user002303,49.275361,-122.91256000000001,2
1,SFU,2,24,bat3,2304,,user002304,49.275361,-122.91256000000001,2
1,CDOT,2,29,bat2,2305,,user002305,41.903506799999995,-87.6671648,3
1,CDOT,2,33,bat1,2306,,user002306,41.903506799999995,-87.6671648,1
1,CDOT,2,54,bat2,2307,,user002307,41.903506799999995,-87.6671648,1
1,SFU,2,54,bat2,2308,,user002308,49.275361,-122.91256000000001,1
1,CDOT,2,51,bat2,2309,,user002309,41.903506799999995,-87.6671648,3
1,SFU,2,45,bat2,2310,,user002310,49.275361,-122.91256000000001,3
1,SFU,2,32,bat1,2311,,user002311,49.275361,-122.91256000000001,1
1,SFU,2,52,bat2,2312,,user002312,49.275361,-122.91256000000001,2
1,SFU,2,20,bat2,2313,,user002313,49.275361,-122.91256000000001,1
1,CDOT,2,56,bat3,2314,,user002314,41.903506799999995,-87.6671648,2
1,SFU,2,38,bat2,2315,,user002315,49.275361,-122.91256000000001,1
1,SFU,2,35,bat2,2316,,user002316,49.275361,-122.91256000000001,1
1,SFU,2,22,bat3,2317,,user002317,49.275361,-122.91256000000001,2
1,CDOT,2,50,bat3,2318,,user002318,41.903506799999995,-87.6671648,3
1,CDOT,2,44,bat2,2319,,user002319,41.903506799999995,-87.6671648,1
1,SFU,2,58,bat1,2320,,user002320,49.275361,-122.91256000000001,1
1,SFU,2,56,bat2,2321,,user002321,49.275361,-122.91256000000001,1
1,CDOT,2,46,bat3,2322,,user002322,41.903506799999995,-87.6671648,3
1,SFU,2,42,bat3,2323,,user002323,49.275361,-122.91256000000001,3
1,SFU,2,56,bat2,2324,,user002324,49.275361,-122.91256000000001,3
1,SFU,2,21,bat2,2325,,user002325,49.275361,-122.91256000000001,2
1,SFU,2,30,bat1,2326,,user002326,49.275361,-122.91256000000001,2
1,SFU,2,53,bat1,2327,,user002327,49.275361,-122.91256000000001,3
1,SFU,2,58,bat3,2328,,user002328,49.275361,-122.91256000000001,2
1,CDOT,2,38,bat3,2329,,user002329,41.903506799999995,-87.6671648,2
1,SFU,2,24,bat3,2330,,user002330,49.275361,-122.91256000000001,1
1,SFU,2,45,bat1,2331,,user002331,49.275361,-122.91256000000001,2
1,CDOT,2,53,bat1,2332,,user002332,41.903506799999995,-87.6671648,1
1,SFU,2,39,bat2,2333,,user002333,49.275361,-122.91256000000001,3
1,CDOT,2,29,bat1,2334,,user002334,41.903506799999995,-87.6671648,1
1,CDOT,2,43,bat3,2335,,user002335,41.903506799999995,-87.6671648,2
1,SFU,2,39,bat2,2336,,user002336,49.275361,-122.91256000000001,2
1,SFU,2,44,bat1,2337,,user002337,49.275361,-122.91256000000001,3
1,CDOT,2,43,bat1,2338,,user002338,41.903506799999995,-87.6671648,2
1,SFU,2,35,bat1,2339,,user002339,49.275361,-122.91256000000001,2
1,SFU,2,27,bat2,2340,,user002340,49.275361,-122.91256000000001,1
1,SFU,2,42,bat2,2341,,user002341,49.275361,-122.91256000000001,1
1,SFU,2,29,bat1,2342,,user002342,49.275361,-122.91256000000001,2
1,CDOT,2,43,bat1,2343,,user002343,41.903506799999995,-87.6671648,2
1,SFU,2,45,bat2,2344,,user002344,49.275361,-122.91256000000001,1
1,SFU,2,27,bat2,2345,,user002345,49.275361,-122.91256000000001,3
1,SFU,2,52,bat2,2346,,user002346,49.275361,-122.91256000000001,2
1,CDOT,2,21,bat3,2347,,user002347,41.903506799999995,-87.6671648,3
1,CDOT,2,53,bat1,2348,,user002348,41.903506799999995,-87.6671648,2
1,CDOT,2,46,bat2,2349,,user002349,41.903506799999995,-87.6671648,2
1,CDOT,2,56,bat2,2350,,user002350,41.903506799999995,-87.6671648,2
1,SFU,2,32,bat2,2351,,user002351,49.275361,-122.91256000000001,1
1,SFU,2,30,bat1,2352,,user002352,49.275361,-122.91256000000001,2
1,SFU,2,20,bat1,2353,,user002353,49.275361,-122.91256000000001,2
1,CDOT,2,20,bat1,2354,,user002354,41.903506799999995,-87.6671648,2
1,CDOT,2,33,bat3,2355,,user002355,41.903506799999995,-87.6671648,3
1,CDOT,2,36,bat2,2356,,user002356,41.903506799999995,-87.6671648,1
1,SFU,2,42,bat1,2357,,user002357,49.275361,-122.91256000000001,3
1,SFU,2,25,bat3,2358,,user002358,49.275361,-122.91256000000001,3
1,SFU,2,40,bat1,2359,,user002359,49.275361,-122.91256000000001,2
1,SFU,2,52,bat1,2360,,user002360,49.275361,-122.91256000000001,2
1,CDOT,2,50,bat1,2361,,user002361,41.903506799999995,-87.6671648,1
1,SFU,2,23,bat3,2362,,user002362,49.275361,-122.91256000000001,2
1,CDOT,2,31,bat1,2363,,user002363,41.903506799999995,-87.6671648,2
1,SFU,2,50,bat1,2364,,user002364,49.275361,-122.91256000000001,3
1,SFU,2,23,bat3,2365,,user002365,49.275361,-122.91256000000001,3
1,CDOT,2,46,bat3,2366,,user002366,41.903506799999995,-87.6671648,3
1,CDOT,2,38,bat3,2367,,user002367,41.903506799999995,-87.6671648,1
1,CDOT,2,41,bat1,2368,,user002368,41.903506799999995,-87.6671648,2
1,SFU,2,42,bat1,2369,,user002369,49.275361,-122.91256000000001,1
1,SFU,2,32,bat2,2370,,user002370,49.275361,-122.91256000000001,1
1,CDOT,2,38,bat3,2371,,user002371,41.903506799999995,-87.6671648,2
1,CDOT,2,58,bat2,2372,,user002372,41.903506799999995,-87.6671648,2
1,SFU,2,39,bat2,2373,,user002373,49.275361,-122.91256000000001,3
1,SFU,2,38,bat3,2374,,user002374,49.275361,-122.91256000000001,1
1,CDOT,2,42,bat2,2375,,user002375,41.903506799999995,-87.6671648,1
1,SFU,2,31,bat2,2376,,user002376,49.275361,-122.91256000000001,1
1,CDOT,2,32,bat3,2377,,user002377,41.903506799999995,-87.6671648,2
1,SFU,2,41,bat1,2378,,user002378,49.275361,-122.91256000000001,3
1,CDOT,2,58,bat2,2379,,user002379,41.903506799999995,-87.6671648,2
1,SFU,2,27,bat1,2380,,user002380,49.275361,-122.91256000000001,2
1,SFU,2,51,bat1,2381,,user002381,49.275361,-122.91256000000001,3
1,SFU,2,22,bat3,2382,,user002382,49.275361,-122.91256000000001,3
1,SFU,2,51,bat2,2383,,user002383,49.275361,-122.91256000000001,3
1,SFU,2,20,bat3,2384,,user002384,49.275361,-122.91256000000001,2
1,SFU,2,25,bat2,2385,,user002385,49.275361,-122.91256000000001,1
1,CDOT,2,52,bat1,2386,,user002386,41.903506799999995,-87.6671648,3
1,CDOT,2,34,bat2,2387,,user002387,41.903506799999995,-87.6671648,2
1,CDOT,2,23,bat1,2388,,user002388,41.903506799999995,-87.6671648,3
1,CDOT,2,58,bat2,2389,,user002389,41.903506799999995,-87.6671648,2
1,CDOT,2,57,bat1,2390,,user002390,41.903506799999995,-87.6671648,3
1,CDOT,2,51,bat1,2391,,user002391,41.903506799999995,-87.6671648,2
1,SFU,2,34,bat1,2392,,user002392,49.275361,-122.91256000000001,3
1,CDOT,2,57,bat2,2393,,user002393,41.903506799999995,-87.6671648,1
1,CDOT,2,59,bat1,2394,,user002394,41.903506799999995,-87.6671648,2
1,SFU,2,36,bat3,2395,,user002395,49.275361,-122.91256000000001,1
1,SFU,2,24,bat2,2396,,user002396,49.275361,-122.91256000000001,1
1,SFU,2,49,bat2,2397,,user002397,49.275361,-122.91256000000001,1
1,SFU,2,43,bat3,2398,,user002398,49.275361,-122.91256000000001,1
1,SFU,2,20,bat2,2399,,user002399,49.275361,-122.91256000000001,2
1,CDOT,2,42,bat2,2400,,user002400,41.903506799999995,-87.6671648,2
1,CDOT,2,53,bat2,2401,,user002401,41.903506799999995,-87.6671648,3
1,CDOT,2,51,bat3,2402,,user002402,41.903506799999995,-87.6671648,1
1,CDOT,2,32,bat3,2403,,user002403,41.903506799999995,-87.6671648,3
1,SFU,2,53,bat3,2404,,user002404,49.275361,-122.91256000000001,3
1,CDOT,2,38,bat2,2405,,user002405,41.903506799999995,-87.6671648,3
1,SFU,2,50,bat1,2406,,user002406,49.275361,-122.91256000000001,3
1,CDOT,2,28,bat2,2407,,user002407,41.903506799999995,-87.6671648,2
1,CDOT,2,44,bat3,2408,,user002408,41.903506799999995,-87.6671648,2
1,SFU,2,37,bat3,2409,,user002409,49.275361,-122.91256000000001,1
1,SFU,2,24,bat1,2410,,user002410,49.275361,-122.91256000000001,3
1,CDOT,2,50,bat3,2411,,user002411,41.903506799999995,-87.6671648,1
1,SFU,2,59,bat3,2412,,user002412,49.275361,-122.91256000000001,3
1,CDOT,2,31,bat3,2413,,user002413,41.903506799999995,-87.6671648,3
1,CDOT,2,38,bat3,2414,,user002414,41.903506799999995,-87.6671648,2
1,SFU,2,42,bat3,2415,,user002415,49.275361,-122.91256000000001,2
1,CDOT,2,30,bat2,2416,,user002416,41.903506799999995,-87.6671648,1
1,CDOT,2,54,bat1,2417,,user002417,41.903506799999995,-87.6671648,3
1,CDOT,2,49,bat1,2418,,user002418,41.903506799999995,-87.6671648,2
1,CDOT,2,51,bat1,2419,,user002419,41.903506799999995,-87.6671648,2
1,CDOT,2,32,bat2,2420,,user002420,41.903506799999995,-87.6671648,3
1,CDOT,2,42,bat3,2421,,user002421,41.903506799999995,-87.6671648,3
1,CDOT,2,53,bat2,2422,,user002422,41.903506799999995,-87.6671648,3
1,CDOT,2,22,bat2,2423,,user002423,41.903506799999995,-87.6671648,3
1,CDOT,2,50,bat2,2424,,user002424,41.903506799999995,-87.6671648,1
1,CDOT,2,55,bat3,2425,,user002425,41.903506799999995,-87.6671648,1
1,SFU,2,37,bat3,2426,,user002426,49.275361,-122.91256000000001,3
1,SFU,2,45,bat1,2427,,user002427,49.275361,-122.91256000000001,1
1,SFU,2,32,bat2,2428,,user002428,49.275361,-122.91256000000001,2
1,SFU,2,28,bat1,2429,,user002429,49.275361,-122.91256000000001,1
1,CDOT,2,48,bat2,2430,,user002430,41.903506799999995,-87.6671648,3
1,SFU,2,53,bat2,2431,,user002431,49.275361,-122.91256000000001,3
1,SFU,2,57,bat2,2432,,user002432,49.275361,-122.91256000000001,3
1,SFU,2,32,bat1,2433,,user002433,49.275361,-122.91256000000001,2
1,SFU,2,50,bat3,2434,,user002434,49.275361,-122.91256000000001,2
1,SFU,2,53,bat3,2435,,user002435,49.275361,-122.91256000000001,2
1,CDOT,2,38,bat2,2436,,user002436,41.903506799999995,-87.6671648,2
1,SFU,2,33,bat2,2437,,user002437,49.275361,-122.91256000000001,1
1,SFU,2,45,bat3,2438,,user002438,49.275361,-122.91256000000001,3
1,SFU,2,58,bat3,2439,,user002439,49.275361,-122.91256000000001,2
1,CDOT,2,42,bat2,2440,,user002440,41.903506799999995,-87.6671648,3
1,SFU,2,56,bat3,2441,,user002441,49.275361,-122.91256000000001,1
1,CDOT,2,25,bat1,2442,,user002442,41.903506799999995,-87.6671648,3
1,SFU,2,52,bat3,2443,,user002443,49.275361,-122.91256000000001,2
1,SFU,2,31,bat3,2444,,user002444,49.275361,-122.91256000000001,2
1,CDOT,2,54,bat2,2445,,user002445,41.903506799999995,-87.6671648,2
1,SFU,2,33,bat2,2446,,user002446,49.275361,-122.91256000000001,2
1,CDOT,2,59,bat3,2447,,user002447,41.903506799999995,-87.6671648,3
1,SFU,2,44,bat3,2448,,user002448,49.275361,-122.91256000000001,2
1,SFU,2,44,bat3,2449,,user002449,49.275361,-122.91256000000001,1
1,CDOT,2,31,bat1,2450,,user002450,41.903506799999995,-87.6671648,1
1,SFU,2,32,bat1,2451,,user002451,49.275361,-122.91256000000001,1
1,CDOT,2,44,bat1,2452,,user002452,41.903506799999995,-87.6671648,2
1,SFU,2,58,bat1,2453,,user002453,49.275361,-122.91256000000001,3
1,CDOT,2,47,bat3,2454,,user002454,41.903506799999995,-87.6671648,1
1,SFU,2,23,bat3,2455,,user002455,49.275361,-122.91256000000001,2
1,SFU,2,42,bat2,2456,,user002456,49.275361,-122.91256000000001,2
1,SFU,2,46,bat1,2457,,user002457,49.275361,-122.91256000000001,1
1,CDOT,2,58,bat3,2458,,user002458,41.903506799999995,-87.6671648,1
1,CDOT,2,43,bat1,2459,,user002459,41.903506799999995,-87.6671648,1
1,SFU,2,42,bat2,2460,,user002460,49.275361,-122.91256000000001,3
1,CDOT,2,29,bat3,2461,,user002461,41.903506799999995,-87.6671648,1
1,CDOT,2,54,bat3,2462,,user002462,41.903506799999995,-87.6671648,2
1,SFU,2,43,bat2,2463,,user002463,49.275361,-122.91256000000001,2
1,SFU,2,52,bat2,2464,,user002464,49.275361,-122.91256000000001,1
1,CDOT,2,34,bat1,2465,,user002465,41.903506799999995,-87.6671648,3
1,SFU,2,43,bat2,2466,,user002466,49.275361,-122.91256000000001,1
1,SFU,2,36,bat1,2467,,user002467,49.275361,-122.91256000000001,1
1,CDOT,2,56,bat2,2468,,user002468,41.903506799999995,-87.6671648,3
1,CDOT,2,27,bat3,2469,,user002469,41.903506799999995,-87.6671648,3
1,CDOT,2,58,bat1,2470,,user002470,41.903506799999995,-87.6671648,1
1,SFU,2,44,bat3,2471,,user002471,49.275361,-122.91256000000001,3
1,CDOT,2,22,bat1,2472,,user002472,41.903506799999995,-87.6671648,1
1,SFU,2,21,bat2,2473,,user002473,49.275361,-122.91256000000001,1
1,CDOT,2,58,bat3,2474,,user002474,41.903506799999995,-87.6671648,2
1,CDOT,2,23,bat3,2475,,user002475,41.903506799999995,-87.6671648,3
1,SFU,2,42,bat3,2476,,user002476,49.275361,-122.91256000000001,3
1,CDOT,2,59,bat3,2477,,user002477,41.903506799999995,-87.6671648,2
1,CDOT,2,48,bat2,2478,,user002478,41.903506799999995,-87.6671648,3
1,SFU,2,46,bat3,2479,,user002479,49.275361,-122.91256000000001,3
1,CDOT,2,24,bat2,2480,,user002480,41.903506799999995,-87.6671648,3
1,SFU,2,24,bat2,2481,,user002481,49.275361,-122.91256000000001,3
1,CDOT,2,46,bat1,2482,,user002482,41.903506799999995,-87.6671648,3
1,CDOT,2,30,bat2,2483,,user002483,41.903506799999995,-87.6671648,1
1,CDOT,2,30,bat3,2484,,user002484,41.903506799999995,-87.6671648,2
1,SFU,2,54,bat2,2485,,user002485,49.275361,-122.91256000000001,2
1,SFU,2,33,bat1,2486,,user002486,49.275361,-122.91256000000001,1
1,CDOT,2,23,bat3,2487,,user002487,41.903506799999995,-87.6671648,1
1,SFU,2,25,bat3,2488,,user002488,49.275361,-122.91256000000001,1
1,CDOT,2,27,bat3,2489,,user002489,41.903506799999995,-87.6671648,3
1,CDOT,2,25,bat2,2490,,user002490,41.903506799999995,-87.6671648,3
1,SFU,2,43,bat2,2491,,user002491,49.275361,-122.91256000000001,2
1,SFU,2,25,bat1,2492,,user002492,49.275361,-122.91256000000001,3
1,CDOT,2,26,bat2,2493,,user002493,41.903506799999995,-87.6671648,3
1,SFU,2,58,bat3,2494,,user002494,49.275361,-122.91256000000001,1
1,CDOT,2,26,bat2,2495,,user002495,41.903506799999995,-87.6671648,1
1,SFU,2,48,bat1,2496,,user002496,49.275361,-122.91256000000001,3
1,CDOT,2,26,bat2,2497,,user002497,41.903506799999995,-87.6671648,2
1,SFU,2,57,bat3,2498,,user002498,49.275361,-122.91256000000001,1
1,SFU,2,26,bat3,2499,,user002499,49.275361,-122.91256000000001,1
1,CDOT,2,35,bat1,2500,,user002500,41.903506799999995,-87.6671648,3
1,SFU,2,30,bat3,2501,,user002501,49.275361,-122.91256000000001,3
1,SFU,2,23,bat2,2502,,user002502,49.275361,-122.91256000000001,3
1,SFU,2,53,bat3,2503,,user002503,49.275361,-122.91256000000001,2
1,SFU,2,32,bat2,2504,,user002504,49.275361,-122.91256000000001,1
1,CDOT,2,33,bat2,2505,,user002505,41.903506799999995,-87.6671648,2
1,CDOT,2,52,bat3,2506,,user002506,41.903506799999995,-87.6671648,2
1,CDOT,2,48,bat1,2507,,user002507,41.903506799999995,-87.6671648,3
1,CDOT,2,57,bat2,2508,,user002508,41.903506799999995,-87.6671648,3
1,SFU,2,52,bat2,2509,,user002509,49.275361,-122.91256000000001,2
1,CDOT,2,37,bat1,2510,,user002510,41.903506799999995,-87.6671648,3
1,SFU,2,48,bat3,2511,,user002511,49.275361,-122.91256000000001,1
1,SFU,2,21,bat2,2512,,user002512,49.275361,-122.91256000000001,1
1,CDOT,2,58,bat1,2513,,user002513,41.903506799999995,-87.6671648,3
1,SFU,2,27,bat3,2514,,user002514,49.275361,-122.91256000000001,2
1,CDOT,2,31,bat3,2515,,user002515,41.903506799999995,-87.6671648,1
1,CDOT,2,46,bat2,2516,,user002516,41.903506799999995,-87.6671648,2
1,CDOT,2,48,bat3,2517,,user002517,41.903506799999995,-87.6671648,1
1,SFU,2,39,bat2,2518,,user002518,49.275361,-122.91256000000001,2
1,CDOT,2,26,bat2,2519,,user002519,41.903506799999995,-87.6671648,3
1,CDOT,2,34,bat3,2520,,user002520,41.903506799999995,-87.6671648,3
1,SFU,2,31,bat1,2521,,user002521,49.275361,-122.91256000000001,2
1,SFU,2,46,bat2,2522,,user002522,49.275361,-122.91256000000001,2
1,CDOT,2,42,bat2,2523,,user002523,41.903506799999995,-87.6671648,3
1,SFU,2,52,bat1,2524,,user002524,49.275361,-122.91256000000001,3
1,SFU,2,52,bat3,2525,,user002525,49.275361,-122.91256000000001,3
1,SFU,2,46,bat1,2526,,user002526,49.275361,-122.91256000000001,3
1,CDOT,2,27,bat2,2527,,user002527,41.903506799999995,-87.6671648,3
1,SFU,2,32,bat1,2528,,user002528,49.275361,-122.91256000000001,3
1,SFU,2,20,bat3,2529,,user002529,49.275361,-122.91256000000001,2
1,CDOT,2,33,bat1,2530,,user002530,41.903506799999995,-87.6671648,1
1,SFU,2,28,bat1,2531,,user002531,49.275361,-122.91256000000001,3
1,SFU,2,49,bat1,2532,,user002532,49.275361,-122.91256000000001,3
1,SFU,2,29,bat2,2533,,user002533,49.275361,-122.91256000000001,2
1,CDOT,2,27,bat3,2534,,user002534,41.903506799999995,-87.6671648,1
1,SFU,2,44,bat1,2535,,user002535,49.275361,-122.91256000000001,2
1,CDOT,2,24,bat2,2536,,user002536,41.903506799999995,-87.6671648,2
1,SFU,2,25,bat3,2537,,user002537,49.275361,-122.91256000000001,3
1,SFU,2,37,bat2,2538,,user002538,49.275361,-122.91256000000001,1
1,CDOT,2,31,bat3,2539,,user002539,41.903506799999995,-87.6671648,2
1,CDOT,2,54,bat1,2540,,user002540,41.903506799999995,-87.6671648,3
1,CDOT,2,38,bat3,2541,,user002541,41.903506799999995,-87.6671648,3
1,SFU,2,55,bat1,2542,,user002542,49.275361,-122.91256000000001,3
1,SFU,2,29,bat3,2543,,user002543,49.275361,-122.91256000000001,2
1,SFU,2,24,bat3,2544,,user002544,49.275361,-122.91256000000001,2
1,CDOT,2,24,bat3,2545,,user002545,41.903506799999995,-87.6671648,1
1,CDOT,2,28,bat3,2546,,user002546,41.903506799999995,-87.6671648,3
1,CDOT,2,28,bat1,2547,,user002547,41.903506799999995,-87.6671648,3
1,CDOT,2,21,bat1,2548,,user002548,41.903506799999995,-87.6671648,3
1,SFU,2,47,bat2,2549,,user002549,49.275361,-122.91256000000001,3
1,SFU,2,28,bat1,2550,,user002550,49.275361,-122.91256000000001,2
1,SFU,2,28,bat2,2551,,user002551,49.275361,-122.91256000000001,2
1,CDOT,2,30,bat3,2552,,user002552,41.903506799999995,-87.6671648,1
1,SFU,2,32,bat3,2553,,user002553,49.275361,-122.91256000000001,1
1,SFU,2,36,bat3,2554,,user002554,49.275361,-122.91256000000001,3
1,CDOT,2,49,bat1,2555,,user002555,41.903506799999995,-87.6671648,2
1,CDOT,2,33,bat2,2556,,user002556,41.903506799999995,-87.6671648,2
1,SFU,2,49,bat3,2557,,user002557,49.275361,-122.91256000000001,3
1,CDOT,2,28,bat3,2558,,user002558,41.903506799999995,-87.6671648,1
1,SFU,2,42,bat1,2559,,user002559,49.275361,-122.91256000000001,1
1,SFU,2,40,bat3,2560,,user002560,49.275361,-122.91256000000001,1
1,SFU,2,54,bat3,2561,,user002561,49.275361,-122.91256000000001,2
1,SFU,2,50,bat3,2562,,user002562,49.275361,-122.91256000000001,2
1,SFU,2,56,bat2,2563,,user002563,49.275361,-122.91256000000001,3
1,CDOT,2,55,bat2,2564,,user002564,41.903506799999995,-87.6671648,3
1,CDOT,2,24,bat3,2565,,user002565,41.903506799999995,-87.6671648,2
1,SFU,2,25,bat3,2566,,user002566,49.275361,-122.91256000000001,3
1,CDOT,2,44,bat2,2567,,user002567,41.903506799999995,-87.6671648,2
1,CDOT,2,57,bat1,2568,,user002568,41.903506799999995,-87.6671648,3
1,SFU,2,29,bat2,2569,,user002569,49.275361,-122.91256000000001,2
1,SFU,2,33,bat1,2570,,user002570,49.275361,-122.91256000000001,2
1,SFU,2,40,bat3,2571,,user002571,49.275361,-122.91256000000001,3
